Noncandidate Committee Name,Candidate Name,CC Reg No,Candidate Committee Name,Date,Amount,Non-Monetary (Yes or No),Reg No,Election Period,Office,District,County,Party
Plumbers & Pipefitters Political Action Committee,"Jordan, Jo",CC10803,Friends of Jo Jordan,03/14/2016,$250.00,N,NC20134,2014-2016,House,44,,Democrat
Plumbers & Pipefitters Political Action Committee,"Inouye, Lorraine",CC10148,Friends of Lorraine R. Inouye,02/23/2016,$1000.00,N,NC20134,2014-2016,Senate,4,,Democrat
Plumbers & Pipefitters Political Action Committee,"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,01/13/2016,$2000.00,N,NC20134,2014-2016,Senate,5,,Democrat
Plumbers & Pipefitters Political Action Committee,"Kagawa, Ross",CC10935,Friends of Ross Kagawa,03/07/2016,$500.00,N,NC20134,2014-2016,Kauai Council,At-Large,Kauai,Democrat
Plumbers & Pipefitters Political Action Committee,"Kaneshiro, Arryl",CC11079,Kaneshiro for Council,03/14/2016,$250.00,N,NC20134,2014-2016,Kauai Council,At-Large,Kauai,Democrat
Plumbers & Pipefitters Political Action Committee,"Kawakami, Derek",CC10377,Friends of Derek Kawakami,03/14/2016,$500.00,N,NC20134,2014-2016,Kauai Council,At-Large,Kauai,Democrat
Plumbers & Pipefitters Political Action Committee,"Kidani, Michelle",CC10494,Friends of Michelle Kidani,02/10/2015,$1000.00,N,NC20134,2014-2016,Senate,18,,Democrat
Plumbers & Pipefitters Political Action Committee,"Kidani, Michelle",CC10494,Friends of Michelle Kidani,02/23/2016,$1000.00,N,NC20134,2014-2016,Senate,18,,Democrat
Plumbers & Pipefitters Political Action Committee,"Kobayashi, Bertrand",CC10881,Friends of Bert Kobayashi,03/11/2015,$250.00,N,NC20134,2014-2016,House,19,,Democrat
Plumbers & Pipefitters Political Action Committee,"Kobayashi, Ann",CC10150,Friends of Ann Kobayashi,10/20/2015,$1000.00,N,NC20134,2014-2016,Honolulu Council,5,Honolulu,Non-Partisan
Plumbers & Pipefitters Political Action Committee,"Kouchi, Ron",CC10226,Kouchi for Senate,04/08/2015,$2000.00,N,NC20134,2014-2016,Senate,8,,Democrat
Plumbers & Pipefitters Political Action Committee,"Kouchi, Ron",CC10226,Kouchi for Senate,01/13/2016,$1000.00,N,NC20134,2014-2016,Senate,8,,Democrat
Plumbers & Pipefitters Political Action Committee,"Luke, Sylvia",CC10186,Friends of Sylvia Luke,03/11/2015,$1000.00,N,NC20134,2014-2016,House,25,,Democrat
Plumbers & Pipefitters Political Action Committee,"Luke, Sylvia",CC10186,Friends of Sylvia Luke,11/19/2015,$1000.00,N,NC20134,2014-2016,House,25,,Democrat
Plumbers & Pipefitters Political Action Committee,"Martin, Ernest",CC10568,Friends of Ernie Martin,02/10/2015,$1000.00,N,NC20134,2014-2016,Honolulu Council,2,Honolulu,Democrat
Plumbers & Pipefitters Political Action Committee,"Menor, Ron",CC10158,Friends for Menor,06/23/2016,$1000.00,N,NC20134,2014-2016,Honolulu Council,9,Honolulu,Democrat
Plumbers & Pipefitters Political Action Committee,"Morikawa, Daynette",CC10631,Friends of D. Morikawa,04/14/2015,$250.00,N,NC20134,2014-2016,House,16,,Democrat
Plumbers & Pipefitters Political Action Committee,"Nakashima, Mark",CC10352,Friends of Mark Nakashima,03/11/2015,$500.00,N,NC20134,2014-2016,House,1,,Democrat
Plumbers & Pipefitters Political Action Committee,"Mizuno, John",CC10241,Friends of John Mizuno,04/14/2015,$500.00,N,NC20134,2014-2016,House,28,,Democrat
Plumbers & Pipefitters Political Action Committee,"Ozawa, Trevor",CC11006,Friends of Trevor Ozawa,12/16/2014,$4000.00,N,NC20134,2014-2016,Honolulu Council,4,Honolulu,Non-Partisan
Plumbers & Pipefitters Political Action Committee,"Pine, Kymberly",CC10295,Friends of Kymberly Pine,06/08/2016,$1000.00,N,NC20134,2014-2016,Honolulu Council,1,Honolulu,Republican
Plumbers & Pipefitters Political Action Committee,"Saiki, Scott",CC10197,Friends of Scott Saiki,04/14/2015,$500.00,N,NC20134,2014-2016,House,26,,Democrat
Plumbers & Pipefitters Political Action Committee,"Saiki, Scott",CC10197,Friends of Scott Saiki,06/15/2016,$500.00,N,NC20134,2014-2016,House,26,,Democrat
Plumbers & Pipefitters Political Action Committee,"Tokuda, Jill",CC10282,Friends of Jill Tokuda,04/27/2015,$1000.00,N,NC20134,2014-2016,Senate,24,,Democrat
Plumbers & Pipefitters Political Action Committee,"White, Michael",CC10669,Friends of Mike White,10/01/2015,$150.00,N,NC20134,2014-2016,Maui Council,Makawao,Maui,Non-Partisan
Plumbers & Pipefitters Political Action Committee,"Yamane, Ryan",CC10235,Friends of Ryan Yamane,03/27/2015,$500.00,N,NC20134,2014-2016,House,37,,Democrat
Plumbers & Pipefitters Political Action Committee,"Yamane, Ryan",CC10235,Friends of Ryan Yamane,03/24/2016,$500.00,N,NC20134,2014-2016,House,37,,Democrat
Plumbers & Pipefitters Political Action Committee,"Yamashita, Kyle",CC10232,Good Friends of Kyle Yamashita,03/11/2015,$250.00,N,NC20134,2014-2016,House,12,,Democrat
Plumbers & Pipefitters Political Action Committee,"Yukimura, JoAnn",CC10262,JoAnn Yukimura's Many Friends,03/14/2016,$250.00,N,NC20134,2014-2016,Kauai Council,At-Large,Kauai,Democrat
Political Action Fund (IUEC Local 126),"Aquino, Henry",CC10375,Friends of Henry Aquino,04/01/2015,$250.00,N,NC20135,2014-2016,House,38,,Democrat
Political Action Fund (IUEC Local 126),"Aquino, Henry",CC10375,Friends of Henry Aquino,03/30/2016,$250.00,N,NC20135,2014-2016,House,38,,Democrat
Political Action Fund (IUEC Local 126),"Cullen, Ty",CC10466,Friends of Ty  Cullen,02/23/2016,$250.00,N,NC20135,2014-2016,House,39,,Democrat
Political Action Fund (IUEC Local 126),"Cullen, Ty Diaz",CC10466,Friends of Ty  Cullen,04/01/2015,$250.00,N,NC20135,2014-2016,House,39,,Democrat
Political Action Fund (IUEC Local 126),"Dela Cruz, Donovan",CC10171,Friends for Donovan Dela Cruz,02/23/2016,$250.00,N,NC20135,2014-2016,Senate,22,,Democrat
Political Action Fund (IUEC Local 126),"Djou, Charles",CC11312,DJOU FOR MAYOR,07/01/2016,$500.00,N,NC20135,2014-2016,Mayor,,Honolulu,Non-Partisan
Political Action Fund (IUEC Local 126),"English, Kalani",CC10140,J. Kalani English Election Committee,03/23/2016,$250.00,N,NC20135,2014-2016,Senate,7,,Democrat
Political Action Fund (IUEC Local 126),"Fukunaga, Carol",CC10284,Fukunaga For Council,03/16/2015,$250.00,N,NC20135,2014-2016,Honolulu Council,6,Honolulu,Democrat
Political Action Fund (IUEC Local 126),"Har, Sharon",CC10243,Friends of Sharon Har,04/28/2015,$250.00,N,NC20135,2014-2016,House,42,,Democrat
Political Action Fund (IUEC Local 126),"Har, Sharon",CC10243,Friends of Sharon Har,03/14/2016,$250.00,N,NC20135,2014-2016,House,42,,Democrat
Political Action Fund (IUEC Local 126),"Ito, Ken",CC10180,Friends of Ken Ito,04/28/2015,$250.00,N,NC20135,2014-2016,House,49,,Democrat
Political Action Fund (IUEC Local 126),"Ito, Ken",CC10180,Friends of Ken Ito,03/14/2016,$250.00,N,NC20135,2014-2016,House,49,,Democrat
Political Action Fund (IUEC Local 126),"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,01/05/2015,$250.00,N,NC20135,2014-2016,Senate,5,,Democrat
Political Action Fund (IUEC Local 126),"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,01/13/2016,$250.00,N,NC20135,2014-2016,Senate,5,,Democrat
Political Action Fund (IUEC Local 126),"Kouchi, Ron",CC10226,Kouchi for Senate,01/13/2016,$250.00,N,NC20135,2014-2016,Senate,8,,Democrat
Political Action Fund (IUEC Local 126),"Luke, Sylvia",CC10186,Friends of Sylvia Luke,03/18/2015,$250.00,N,NC20135,2014-2016,House,25,,Democrat
Political Action Fund (IUEC Local 126),"Luke, Sylvia",CC10186,Friends of Sylvia Luke,11/02/2015,$250.00,N,NC20135,2014-2016,House,25,,Democrat
Political Action Fund (IUEC Local 126),"Martin, Ernest",CC10568,Friends of Ernie Martin,08/25/2015,$500.00,N,NC20135,2014-2016,Honolulu Council,2,Honolulu,Democrat
Political Action Fund (IUEC Local 126),"Nakashima, Mark",CC10352,Friends of Mark Nakashima,03/18/2015,$250.00,N,NC20135,2014-2016,House,1,,Democrat
Political Action Fund (IUEC Local 126),"Nakashima, Mark",CC10352,Friends of Mark Nakashima,03/28/2016,$250.00,N,NC20135,2014-2016,House,1,,Democrat
Political Action Fund (IUEC Local 126),"Rhoads, Karl",CC10195,Friends of Karl Rhoads,01/05/2015,$250.00,N,NC20135,2014-2016,Senate,13,,Democrat
Political Action Fund (IUEC Local 126),"Rhoads, Karl",CC10195,Friends of Karl Rhoads,08/01/2016,$250.00,N,NC20135,2014-2016,Senate,13,,Democrat
Political Action Fund (IUEC Local 126),"Tokuda, Jill",CC10282,Friends of Jill Tokuda,05/07/2015,$250.00,N,NC20135,2014-2016,Senate,24,,Democrat
Political Action Fund (IUEC Local 126),"Tokuda, Jill",CC10282,Friends of Jill Tokuda,04/27/2016,$250.00,N,NC20135,2014-2016,Senate,24,,Democrat
Political Action Fund (IUEC Local 126),"Tsuneyoshi, Heidi",CC11195,Friends of Heidi Tsuneyoshi,01/26/2016,$250.00,N,NC20135,2014-2016,Honolulu Council,2,Honolulu,Non-Partisan
Political Action Fund (IUEC Local 126),"Yamane, Ryan",CC10235,Friends of Ryan Yamane,04/01/2015,$250.00,N,NC20135,2014-2016,House,37,,Democrat
Political Action Fund (IUEC Local 126),"Yamane, Ryan",CC10235,Friends of Ryan Yamane,03/30/2016,$250.00,N,NC20135,2014-2016,House,37,,Democrat
Progressive PAC,"Campagna, Carl",CC11186,Friends of Carl Campagna,07/20/2016,$300.00,N,NC20191,2014-2016,Senate,14,,Democrat
Progressive PAC,"Gonce, Randy",CC11247,Friends of Randy Gonce,07/20/2016,$100.00,N,NC20191,2014-2016,House,40,,Democrat
Progressive PAC,"Haller, Alexander",CC11196,Friends of Alex Haller,07/20/2016,$100.00,N,NC20191,2014-2016,House,13,,Democrat
Progressive PAC,"Lawrence, Tiare",CC11226,Tiare Lawrence for Maui,07/20/2016,$300.00,N,NC20191,2014-2016,House,12,,Democrat
Progressive PAC,"Ruderman, Russell",CC10860,Friends of Russell Ruderman,07/20/2016,$300.00,N,NC20191,2014-2016,Senate,2,,Democrat
Realtors Political Action Committee of Hawaii,"Anderson, Ikaika",CC10472,Friends of J. Ikaika Anderson,02/09/2016,$1000.00,N,NC20173,2014-2016,Honolulu Council,3,Honolulu,Non-Partisan
Realtors Political Action Committee of Hawaii,"Anderson, Ikaika",CC10472,Friends of J. Ikaika Anderson,07/29/2016,$1000.00,N,NC20173,2014-2016,Honolulu Council,3,Honolulu,Non-Partisan
Realtors Political Action Committee of Hawaii,"Aquino, Henry",CC10375,Friends of Henry Aquino,03/19/2015,$200.00,N,NC20173,2014-2016,House,38,,Democrat
Realtors Political Action Committee of Hawaii,"Aquino, Henry",CC10375,Friends of Henry Aquino,03/30/2016,$200.00,N,NC20173,2014-2016,House,38,,Democrat
Realtors Political Action Committee of Hawaii,"Aquino, Henry",CC10375,Friends of Henry Aquino,07/01/2016,$1100.00,N,NC20173,2014-2016,House,38,,Democrat
Realtors Political Action Committee of Hawaii,"Arakaki, Tracy",CC11026,Friends of Tracy Arakaki for Aiea,07/01/2016,$1000.00,N,NC20173,2014-2016,House,33,,Democrat
Reynolds American Inc.,"Cachola, Romy",CC10137,Friends of Romy Cachola,07/28/2016,$500.00,N,NC20446,2014-2016,House,30,,Democrat
Realtors Political Action Committee of Hawaii,"Baker, Rosalyn",CC10135,Friends of Rosalyn Baker,04/20/2015,$500.00,N,NC20173,2014-2016,Senate,6,,Democrat
Realtors Political Action Committee of Hawaii,"Baker, Rosalyn",CC10135,Friends of Rosalyn Baker,06/18/2015,$300.00,N,NC20173,2014-2016,Senate,6,,Democrat
Realtors Political Action Committee of Hawaii,"Baker, Rosalyn",CC10135,Friends of Rosalyn Baker,05/04/2016,$250.00,N,NC20173,2014-2016,Senate,6,,Democrat
Realtors Political Action Committee of Hawaii,"Cachola, Romy",CC10137,Friends of Romy Cachola,07/01/2016,$1000.00,N,NC20173,2014-2016,House,30,,Democrat
Realtors Political Action Committee of Hawaii,"Caldwell, Kirk",CC10224,Caldwell for Mayor,07/29/2016,$2000.00,N,NC20173,2014-2016,Mayor,,Honolulu,Non-Partisan
Realtors Political Action Committee of Hawaii,"Carlisle, Peter",CC11266,Mayor Peter Carlisle For Mayor,07/29/2016,$500.00,N,NC20173,2014-2016,Mayor,,Honolulu,Non-Partisan
Realtors Political Action Committee of Hawaii,"Creagan, Richard",CC11027,Friends of Richard Creagan,03/05/2015,$150.00,N,NC20173,2014-2016,House,5,,Democrat
Realtors Political Action Committee of Hawaii,"Creagan, Richard",CC11027,Friends of Richard Creagan,02/11/2016,$150.00,N,NC20173,2014-2016,House,5,,Democrat
Realtors Political Action Committee of Hawaii,"Creagan, Richard",CC11027,Friends of Richard Creagan,07/01/2016,$1200.00,N,NC20173,2014-2016,House,5,,Democrat
Realtors Political Action Committee of Hawaii,"Cullen, Ty",CC10466,Friends of Ty  Cullen,03/19/2015,$200.00,N,NC20173,2014-2016,House,39,,Democrat
Realtors Political Action Committee of Hawaii,"Cullen, Ty",CC10466,Friends of Ty  Cullen,02/02/2016,$150.00,N,NC20173,2014-2016,House,39,,Democrat
Realtors Political Action Committee of Hawaii,"Cullen, Ty",CC10466,Friends of Ty  Cullen,07/01/2016,$1150.00,N,NC20173,2014-2016,House,39,,Democrat
Realtors Political Action Committee of Hawaii,"Dela Cruz, Donovan",CC10171,Friends for Donovan Dela Cruz,01/15/2015,$250.00,N,NC20173,2014-2016,Senate,22,,Democrat
Realtors Political Action Committee of Hawaii,"Dela Cruz, Donovan",CC10171,Friends for Donovan Dela Cruz,02/08/2016,$150.00,N,NC20173,2014-2016,Senate,22,,Democrat
Realtors Political Action Committee of Hawaii,"Dela Cruz, Donovan",CC10171,Friends for Donovan Dela Cruz,07/01/2016,$2050.00,N,NC20173,2014-2016,Senate,22,,Democrat
Realtors Political Action Committee of Hawaii,"Djou, Charles",CC11312,DJOU FOR MAYOR,07/29/2016,$1000.00,N,NC20173,2014-2016,Mayor,,Honolulu,Non-Partisan
Realtors Political Action Committee of Hawaii,"English, Kalani",CC10140,J. Kalani English Election Committee,03/20/2015,$250.00,N,NC20173,2014-2016,Senate,7,,Democrat
Realtors Political Action Committee of Hawaii,"English, Kalani",CC10140,J. Kalani English Election Committee,06/18/2015,$300.00,N,NC20173,2014-2016,Senate,7,,Democrat
Realtors Political Action Committee of Hawaii,"Espero, William",CC10229,Friends of Will Espero,05/26/2015,$250.00,N,NC20173,2014-2016,Senate,19,,Democrat
Realtors Political Action Committee of Hawaii,"Espero, William",CC10229,Friends of Will Espero,05/18/2016,$250.00,N,NC20173,2014-2016,Senate,19,,Democrat
Realtors Political Action Committee of Hawaii,"Espero, William",CC10229,Friends of Will Espero,08/06/2016,$2500.00,N,NC20173,2014-2016,Senate,19,,Democrat
Realtors Political Action Committee of Hawaii,"Evans, Cindy",CC10236,Cindy Evans for State Representative,01/22/2015,$200.00,N,NC20173,2014-2016,House,7,,Democrat
Realtors Political Action Committee of Hawaii,"Evans, Cindy",CC10236,Cindy Evans for State Representative,04/20/2015,$200.00,N,NC20173,2014-2016,House,7,,Democrat
Realtors Political Action Committee of Hawaii,"Evans, Cindy",CC10236,Cindy Evans for State Representative,07/01/2016,$1100.00,N,NC20173,2014-2016,House,7,,Democrat
Realtors Political Action Committee of Hawaii,"Fukumoto, Beth",CC10645,Friends of Beth Fukumoto,03/18/2015,$200.00,N,NC20173,2014-2016,House,36,,Republican
Realtors Political Action Committee of Hawaii,"Fukumoto, Beth",CC10645,Friends of Beth Fukumoto,07/01/2016,$1300.00,N,NC20173,2014-2016,House,36,,Republican
Realtors Political Action Committee of Hawaii,"Gabbard, Mike",CC10279,Mike Gabbard - State Senate,08/10/2016,$2000.00,N,NC20173,2014-2016,Senate,20,,Democrat
Realtors Political Action Committee of Hawaii,"Galuteria, Brickwood",CC10321,Friends For Brickwood,02/11/2015,$200.00,N,NC20173,2014-2016,Senate,12,,Democrat
Realtors Political Action Committee of Hawaii,"Har, Sharon",CC10243,Friends of Sharon Har,04/20/2015,$150.00,N,NC20173,2014-2016,House,42,,Democrat
Realtors Political Action Committee of Hawaii,"Har, Sharon",CC10243,Friends of Sharon Har,03/14/2016,$100.00,N,NC20173,2014-2016,House,42,,Democrat
Realtors Political Action Committee of Hawaii,"Har, Sharon",CC10243,Friends of Sharon Har,07/01/2016,$1250.00,N,NC20173,2014-2016,House,42,,Democrat
Realtors Political Action Committee of Hawaii,"Hashem, Mark",CC10626,Friends of Mark Hashem,10/13/2015,$100.00,N,NC20173,2014-2016,House,18,,Democrat
Realtors Political Action Committee of Hawaii,"Hashem, Mark",CC10626,Friends of Mark Hashem,04/14/2016,$200.00,N,NC20173,2014-2016,House,18,,Democrat
Realtors Political Action Committee of Hawaii,"Hashem, Mark",CC10626,Friends of Mark Hashem,07/01/2016,$1200.00,N,NC20173,2014-2016,House,18,,Democrat
Realtors Political Action Committee of Hawaii,"Hochuli, Ronald",CC11292,Hochuli For Honolulu,07/29/2016,$100.00,N,NC20173,2014-2016,Mayor,,Honolulu,Non-Partisan
Realtors Political Action Committee of Hawaii,"Ige, David",CC10147,David Ige for Governor,06/02/2016,$1200.00,N,NC20173,2014-2016,Governor,,,Democrat
Realtors Political Action Committee of Hawaii,"Ito, Ken",CC10180,Friends of Ken Ito,04/20/2015,$150.00,N,NC20173,2014-2016,House,49,,Democrat
Realtors Political Action Committee of Hawaii,"Ito, Ken",CC10180,Friends of Ken Ito,03/14/2016,$200.00,N,NC20173,2014-2016,House,49,,Democrat
Realtors Political Action Committee of Hawaii,"Ito, Ken",CC10180,Friends of Ken Ito,07/01/2016,$1150.00,N,NC20173,2014-2016,House,49,,Democrat
Realtors Political Action Committee of Hawaii,"Johanson, Aaron",CC10612,Friends of Aaron Johanson,03/04/2015,$100.00,N,NC20173,2014-2016,House,31,,Democrat
Realtors Political Action Committee of Hawaii,"Johanson, Aaron",CC10612,Friends of Aaron Johanson,10/13/2015,$500.00,N,NC20173,2014-2016,House,31,,Democrat
Realtors Political Action Committee of Hawaii,"Johanson, Aaron",CC10612,Friends of Aaron Johanson,03/30/2016,$100.00,N,NC20173,2014-2016,House,31,,Democrat
Realtors Political Action Committee of Hawaii,"Johanson, Aaron",CC10612,Friends of Aaron Johanson,07/01/2016,$1000.00,N,NC20173,2014-2016,House,31,,Democrat
Realtors Political Action Committee of Hawaii,"Jordan, Jo",CC10803,Friends of Jo Jordan,04/20/2015,$150.00,N,NC20173,2014-2016,House,44,,Democrat
Realtors Political Action Committee of Hawaii,"Jordan, Jo",CC10803,Friends of Jo Jordan,10/13/2015,$100.00,N,NC20173,2014-2016,House,44,,Democrat
Realtors Political Action Committee of Hawaii,"Jordan, Jo",CC10803,Friends of Jo Jordan,03/14/2016,$150.00,N,NC20173,2014-2016,House,44,,Democrat
Realtors Political Action Committee of Hawaii,"Jordan, Jo",CC10803,Friends of Jo Jordan,04/14/2016,$150.00,N,NC20173,2014-2016,House,44,,Democrat
Realtors Political Action Committee of Hawaii,"Jordan, Jo",CC10803,Friends of Jo Jordan,07/01/2016,$1000.00,N,NC20173,2014-2016,House,44,,Democrat
Realtors Political Action Committee of Hawaii,"Kahele, Gilbert",CC10801,Friends of Gil Kahele,01/22/2015,$250.00,N,NC20173,2014-2016,Senate,1,,Democrat
Realtors Political Action Committee of Hawaii,"Kahele, Kaialii",CC11209,Friends of Kaiali'i Kahele,04/14/2016,$250.00,N,NC20173,2014-2016,Senate,1,,Democrat
Realtors Political Action Committee of Hawaii,"Kahele, Kaialii",CC11209,Friends of Kaiali'i Kahele,07/01/2016,$2000.00,N,NC20173,2014-2016,Senate,1,,Democrat
Realtors Political Action Committee of Hawaii,"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,01/07/2015,$250.00,N,NC20173,2014-2016,Senate,5,,Democrat
Realtors Political Action Committee of Hawaii,"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,06/18/2015,$300.00,N,NC20173,2014-2016,Senate,5,,Democrat
Realtors Political Action Committee of Hawaii,"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,07/01/2016,$2150.00,N,NC20173,2014-2016,Senate,5,,Democrat
Realtors Political Action Committee of Hawaii,"Keohokalole, Jarrett",CC11056,Friends of Jarrett Keohokalole,05/06/2015,$150.00,N,NC20173,2014-2016,House,48,,Democrat
Realtors Political Action Committee of Hawaii,"Keohokalole, Jarrett",CC11056,Friends of Jarrett Keohokalole,01/19/2016,$150.00,N,NC20173,2014-2016,House,48,,Democrat
Realtors Political Action Committee of Hawaii,"Keohokalole, Jarrett",CC11056,Friends of Jarrett Keohokalole,07/01/2016,$1200.00,N,NC20173,2014-2016,House,48,,Democrat
Realtors Political Action Committee of Hawaii,"Kidani, Michelle",CC10494,Friends of Michelle Kidani,02/11/2015,$250.00,N,NC20173,2014-2016,Senate,18,,Democrat
Realtors Political Action Committee of Hawaii,"Kidani, Michelle",CC10494,Friends of Michelle Kidani,02/08/2016,$150.00,N,NC20173,2014-2016,Senate,18,,Democrat
Realtors Political Action Committee of Hawaii,"Kouchi, Ron",CC10226,Kouchi for Senate,07/26/2015,$200.00,N,NC20173,2014-2016,Senate,8,,Democrat
Realtors Political Action Committee of Hawaii,"Kouchi, Ron",CC10226,Kouchi for Senate,07/01/2016,$3550.00,N,NC20173,2014-2016,Senate,8,,Democrat
Reynolds American Inc.,"Jordan, Jo",CC10803,Friends of Jo Jordan,07/28/2016,$500.00,N,NC20446,2014-2016,House,44,,Democrat
Realtors Political Action Committee of Hawaii,"LoPresti, Matthew",CC10794,Friends for Matthew LoPresti,05/06/2015,$150.00,N,NC20173,2014-2016,House,41,,Democrat
Realtors Political Action Committee of Hawaii,"LoPresti, Matthew",CC10794,Friends for Matthew LoPresti,01/19/2016,$150.00,N,NC20173,2014-2016,House,41,,Democrat
Realtors Political Action Committee of Hawaii,"LoPresti, Matthew",CC10794,Friends for Matthew LoPresti,07/22/2016,$1000.00,N,NC20173,2014-2016,House,41,,Democrat
Realtors Political Action Committee of Hawaii,"Lowen, Nicole",CC10861,Friends of Nicole Lowen,03/05/2015,$150.00,N,NC20173,2014-2016,House,6,,Democrat
Realtors Political Action Committee of Hawaii,"Luke, Sylvia",CC10186,Friends of Sylvia Luke,03/05/2015,$200.00,N,NC20173,2014-2016,House,25,,Democrat
Realtors Political Action Committee of Hawaii,"Luke, Sylvia",CC10186,Friends of Sylvia Luke,02/11/2016,$200.00,N,NC20173,2014-2016,House,25,,Democrat
Realtors Political Action Committee of Hawaii,"Luke, Sylvia",CC10186,Friends of Sylvia Luke,04/19/2016,$500.00,N,NC20173,2014-2016,House,25,,Democrat
Realtors Political Action Committee of Hawaii,"Luke, Sylvia",CC10186,Friends of Sylvia Luke,07/01/2016,$1100.00,N,NC20173,2014-2016,House,25,,Democrat
